county,year,Anteil_Bruttowertschöpfung_Primärer_Sektor_inkar,Anteil_Bruttowertschöpfung_Sekundärer_Sektor_inkar,Anteil_Bruttowertschöpfung_Tertiärer_Sektor_inkar,Ausgaben_für_Sachinvestitionen_inkar,Auslandsumsatz_im_Bergbau_u._Verarb._Gewerbe_inkar,Ausländeranteil_inkar,Beschäftigte_Pimärer_Sektor_inkar,Beschäftigte_Sekundärer_Sektor_inkar,Beschäftigte_Tertiärer_Sektor_inkar,Beschäftigte_am_AO_mit_Berufsabschluss_inkar,Beschäftigte_am_AO_mit_akademischem_Berufsabschluss_inkar,Beschäftigte_am_AO_ohne_Berufsabschluss_inkar,Beschäftigte_am_WO_mit_Berufsabschluss_inkar,Beschäftigte_am_WO_mit_akademischen_Abschluss_inkar,Beschäftigte_am_WO_ohne_Berufsabschluss_inkar,Beschäftigte_im_Handwerk_inkar,Beschäftigte_in_IT-_und_naturwissenschaftlichen_Dienstleistungsberufen_inkar,Beschäftigte_in_Kreativbranchen_inkar,Beschäftigte_in_unternehmensbezogenen_Dienstleistungen_inkar,Beschäftigte_in_wissensintensiven_Industrien_inkar,Beschäftigte_mit_Anforderungsniveau_Experte_inkar,Beschäftigte_mit_Anforderungsniveau_Fachkraft_inkar,Beschäftigte_mit_Anforderungsniveau_Helfer_inkar,Beschäftigte_mit_Anforderungsniveau_Spezialist_inkar,Bruttoinlandsprodukt_in_1000_Euro_inkar,Bruttoinlandsprodukt_je_Einwohner_inkar,Bruttoinlandsprodukt_je_Erwerbstätigen_inkar,Bruttoverdienst_inkar,Bruttoverdienst_im_Produzierenden_Gewerbe_inkar,Bruttowertschöpfung_je_Erwerbstätigen_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Primärer_Sektor_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Sekundärer_Sektor_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Tertiärer_Sektor_inkar,Gewerbesteuer_inkar,Industriequote_inkar,Investitionen_im_Bergbau_und_Verarb._Gewerbe_inkar,Medianeinkommen_inkar,Mietpreise_inkar,Offene_Stellen_mit_Anforderungsniveau_Experte_inkar,Offene_Stellen_mit_Anforderungsniveau_Fachkraft_inkar,Offene_Stellen_mit_Anforderungsniveau_Helfer_inkar,Offene_Stellen_mit_Anforderungsniveau_Spezialist_inkar,Pendlersaldo_inkar,Personal_der_Kommunen_inkar,Schulabgänger_mit_Hauptschulabschluss_inkar,Schulabgänger_mit_allgemeiner_Hochschulreife_inkar,Schulabgänger_mit_mittlerem_Abschluss_inkar,Schulabgänger_ohne_Abschluss_inkar,Schuldnerquote_inkar,Schutzsuchende_an_Bevölkerung_inkar,Schutzsuchende_an_ausländischer_Bevölkerung_inkar,Schüler_inkar,Steuerkraft_inkar,Studierende_je_100_Einwohner_18_bis_25_Jahre_inkar,Umsatz_Bauhauptgewerbe_inkar,Umsatz_im_Bergbau_u._Verarb._Gewerbe_inkar,Umsatz_im_Handwerk_inkar,Umsatzsteuer_inkar,Unternehmensinsolvenzen_inkar
5116,2002,0.28,29.35,70.37,,,10.83,,,,,,,,,,,,,,,,,,,6395308,24.31,52.04,2118.33,2822.33,47.04,25.68,52.14,45.34,396.42,,,,,,,,,1.99,,28.9,25.13,,7.94,,,,13.19,538.54,34.85,99.19,,,36.19,
5116,2003,0.21,27.12,72.67,,,10.8,,,,,,,,,,,,,,,,,,,6184996,23.57,51.43,2148.24,2898.08,46.43,19.71,49.23,45.64,344.53,,,,,,,,,2.72,,26.32,27.01,,8.08,,,,13.24,498.78,37.3,100.1,,,35.97,
5116,2004,0.22,26.07,73.71,,,10.71,,,,,,,,,,,,,,,,,,,6218264,23.74,51.36,2136.92,2908.06,46.52,21.34,49.35,45.76,559.84,,,,,,,,,3.4,,27.76,26.15,,7.81,14.55,,,13.2,585.69,33.63,114.96,,,36.14,
5116,2005,0.19,26.03,73.77,,,10.76,,,,,,,,,,,,,,,,,,,6282355,24.03,52.19,2133.98,2919.39,47.21,19.64,51.5,46.02,540.07,,,,,,,,,4.14,,29.01,26.06,,7.55,15.67,,,13.3,575.27,33.84,93.85,,,36.82,
5116,2006,0.21,26.04,73.75,,,10.73,,,,,,,,,,,,,,,,,,,6444426,24.7,53.16,2110.37,2944.7,48.07,22.07,54.49,46.3,579.73,,,,,,,,,3.94,127.69,29.39,27.12,,7.96,16.3,,,13.06,616.56,27.25,94.32,,,38.73,
5116,2007,0.2,29.6,70.2,,,10.66,,,,,,,,,,,,,,,,,,,7033099,27.05,57.11,2135.06,3049.67,51.36,23.52,67.04,46.89,594.33,,,,,,,,,3.97,127.65,27.51,27.45,,8.91,16.43,0.63,5.88,12.95,660.8,24.9,107.91,,,43.41,12.93
5116,2008,0.22,27.52,72.26,,,10.64,0.21,29.07,70.71,,,,,,,,,1.93,,,,,,,7001943,27.05,56.15,2214.54,3255.34,50.49,26.64,61.21,47.45,601.06,14.12,,,,7.8,64.96,14.55,10.48,4,128.53,26.66,28.91,,8.36,15.84,0.64,6.03,12.73,711.36,26.16,100.51,,,45.07,15.51
5116,2009,0.18,24.1,75.71,93.85,107,10.82,0.22,28.87,70.91,,,,,,,,,1.65,10.28,10.44,,,,,6757736,26.17,54.41,2227.4,3211.92,48.78,23.68,52.66,47.79,369.97,13.95,3.58,,,8.42,67.49,13.21,9.14,4.03,129.99,25.57,30.33,,7.67,14.1,0.74,6.87,12.58,580.3,25.61,112.22,216.96,,46.78,14.25
5116,2010,0.18,25.72,74.11,130.18,119.3,10.8,0.2,27.06,72.74,,,,,,,12.29,,1.68,10.54,9.61,,,,,6962438,26.99,55.93,2278.24,3354.76,50.29,27.2,60.98,47.49,505.72,13.2,3.27,,3,7.64,65.39,14.81,9.61,4.32,129.93,25.63,31.52,,8.32,14.76,0.84,7.77,12.43,615.44,26.29,115.56,248.9,92.98,47.64,16.97
5116,2011,0.22,23.51,76.27,156.03,146.97,9.97,0.2,25.72,74.06,,,,,,,12.23,,1.77,11.47,9.01,,,,,7263449,28.5,57.63,2334.27,3355.21,51.74,36.48,59.18,49.87,511.55,12.88,3.96,,3,6.67,68.75,14.25,9.42,3.27,131.58,24.63,33.59,,7.28,14.77,0.86,8.6,12.41,653.5,30.61,108.11,283.1,96.4,50.9,18.23
5116,2012,0.19,25.52,74.29,134.64,130.02,10.35,0.2,25.66,74.13,57.78,9.58,14.03,55.91,9.39,14.68,12.18,,1.8,11.56,8.93,,,,,7524769,29.5,59.2,2403.31,3447.14,53.18,33.6,66.81,49.76,650.01,12.92,5.51,,3,8.51,70.43,11.56,9.36,3.16,132.39,23.03,36.87,,6.1,15.52,0.92,8.92,12.1,725.09,32.32,108.46,255.51,97.81,52.5,17.48
5116,2013,0.21,24.58,75.21,141.82,116.29,10.92,0.39,24.77,74.83,59.51,9.99,13.13,58.05,10,13.96,11.93,2,1.73,11.37,8.55,10.14,61.06,15.85,10.97,7542372,29.53,58.42,2427.44,3481.2,52.53,28.62,63.55,49.83,531.65,12.83,5.9,,3,7.29,60.48,24.87,7.36,3.67,133.77,19.37,45.49,,7.08,15.81,1.04,9.5,11.56,678.47,34.99,112.28,235.38,94.88,53.02,12.66
5116,2014,0.18,22.81,77.01,195.22,126.08,11.74,0.31,24.41,75.27,60.16,10.51,13.59,58.71,10.37,14.26,11.82,2.09,1.84,11.84,8.55,10.18,59.66,17.54,10.98,7827623,30.48,59.99,2500.79,3529.92,54.01,29.79,62.03,52.11,534.52,12.86,4.38,2950,3,4.31,35.18,55.79,4.76,4.07,133.93,20.66,38.21,,6.79,15.83,1.28,10.86,11.37,701.07,36.39,108.71,249.54,97.58,54.4,11.46
5116,2015,0.15,23.78,76.07,130.54,116.49,13.1,0.19,23.58,76.23,59.96,10.85,14.22,58.77,10.75,14.68,11.6,2.05,1.76,12.35,8.23,10.16,58.72,20.16,10.81,8172957,31.43,61.58,2533.86,3572.65,55.39,25.2,67.43,52.58,534.25,12.68,4.29,2982,3,3.61,35.82,56.17,4.4,4.58,135.19,19.68,38.73,,8.34,15.85,1.57,11.98,11.17,712.84,36.87,104.37,235.21,106.05,61.28,11.72
5116,2016,0.16,24.04,75.8,108.65,113.69,14.2,0.32,23.11,76.57,59.94,11.38,14.33,58.77,11.32,14.9,11.33,2.08,1.82,12.44,8.12,10.33,58.25,20.46,10.84,8457334,32.41,63.07,2575.87,3597.29,56.79,24.52,71.23,53.5,566.62,12.6,5.02,2988,4,3.93,37.25,53.58,5.25,3.07,134.71,19.56,39.35,34.34,6.75,16.01,2.52,17.76,11.05,731.97,38.51,109.72,256.05,101.67,62.92,10.98
5116,2017,0.19,24.6,75.21,103.58,127.66,15.29,0.15,22.86,76.99,59.57,11.66,14.9,58.43,11.62,15.27,11.36,2,1.78,11.75,7.85,10.35,57.78,21.08,10.68,8872401,33.84,64.84,2622.54,3587.05,58.43,35.76,73.1,54.91,656.49,12.79,5.05,3047,4,5.64,57.01,29.92,7.43,3.03,125.67,16.62,41.08,34.92,7.38,16.12,2.93,19.16,10.94,803.44,39.75,128.52,291.42,103.74,77.97,11.6
5116,2018,0.17,23.82,76.01,121.54,127.67,15.96,0.15,22.4,77.44,58.95,12.16,15.32,58.04,12.12,15.73,11.34,2.1,1.87,11.45,7.5,10.46,57.09,21.57,10.77,8938880,34.19,65.54,2775.02,3725.75,59.06,33.09,71.09,56.18,729.2,12.83,5.15,3147.81,4,6.26,65.41,19.71,8.62,2.76,131.19,17.33,42.9,30.5,9.27,16.36,3.26,20.45,10.91,862.35,40.4,123.75,248.88,108.57,98.3,11.7
5116,2019,0.21,22.35,77.43,131.85,116.11,16.59,0.15,22.02,77.82,58.91,12.91,15.39,57.84,12.64,16.14,,2.24,1.95,11.5,7.14,10.76,57.1,21.19,10.87,9076451,34.77,65.71,2844.15,3733.1,59.23,42.06,70.5,56.67,573.08,12.97,5.05,3171.94,4,5.83,60.84,25.36,7.96,3.27,136.38,17.37,40.47,33.26,8.9,16.64,3.42,20.63,10.82,843.05,41.57,125.43,241.03,,109.15,8.86
5116,2020,0.2,21.58,78.21,188.48,99.48,17.09,0.16,21.53,78.31,58.17,13.36,16.32,57.58,13.01,16.53,,2.29,1.99,10.29,6.82,10.68,55.69,22.51,11.01,8853617,34.1,64.16,2819.92,3606.42,58.11,41.9,67.01,56.11,621.97,12.93,,3151.28,4,7.12,61.36,22.13,9.39,3.6,,14.75,44.25,33.72,7.28,,3.44,20.15,10.92,,43.46,,220.93,,120.36,7.04
5116,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
5117,1995,,,,,,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.92,,,,,,,,,,,18.95,34.31,,4.24,,,,10.28,558.16,0,63.92,,,,
5117,1996,,,,,,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.19,,,,,,,,,,,16.67,36.8,,3.98,,,,10.56,559.12,0,74.72,,,,
5117,1997,,,,,,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.07,,,,,,,,,8,,18.86,33.99,,5.21,,,,10.84,504.01,0,72.45,,,,
5117,1998,,,,,,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.67,,,,,,,,,8.87,,20.81,34.57,,5.02,,,,10.98,582.02,0,72.2,,,38.72,
5117,1999,,,,,,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.88,,,,,,,,,7.56,,17.74,37.24,,3.86,,,,11.09,612.85,0,88.72,,,40.81,
5117,2000,0.03,27.51,72.45,,,9.4,,,,,,,,,,,,,,,,,,,4172803,24.14,52.41,2261.38,2775.99,47.26,6.53,47.23,47.42,469.87,,,,,,,,,4.31,,15.55,38.54,,5.6,,,,11.2,639.61,0,83.75,,,40.18,
5117,2001,0.03,25.23,74.73,,,9.5,,,,,,,,,,,,,,,,,,,4404151,25.56,55.42,2315.27,2905.14,50.06,7.29,46.41,51.57,396.32,,,,,,,,,4.56,,20.84,38.4,,5.23,,,,11.25,590.32,0,75.69,,,39.75,
5117,2002,0.03,23.89,76.08,,,9.55,,,,,,,,,,,,,,,,,,,4409307,25.61,55.54,2357.98,2989.06,50.21,7.11,44.52,52.45,527.65,,,,,,,,,5.12,,18.89,35.34,,4.43,,,,11.4,620.78,0,85.57,,,39.57,
5117,2003,0.03,23.94,76.03,,,9.63,,,,,,,,,,,,,,,,,,,4386904,25.69,56.37,2373.5,3036.29,50.89,6.09,46.52,52.59,434.21,,,,,,,,,4.18,,18,31.78,,5.17,,,,11.52,577.43,0,83.72,,,39.54,
5117,2004,0.03,22.52,77.46,,,9.75,,,,,,,,,,,,,,,,,,,4375802,25.69,56.06,2382.78,3120.56,50.79,5.87,44.71,53.02,502.9,,,,,,,,,3.6,,17.58,32.65,,5.63,10.02,,,11.55,615.62,0,83.33,,,39.77,
5117,2005,0.03,28.07,71.91,,,9.84,,,,,,,,,,,,,,,,,,,4778162,28.12,61.26,2411.35,3259.46,55.41,5.77,61.45,53.51,508.04,,,,,,,,,3.99,,18.07,34.91,,5.79,10.96,,,11.55,610.86,0,91.39,,,40.54,
5117,2006,0.03,30.06,69.9,,,9.94,,,,,,,,,,,,,,,,,,,4986388,29.43,63.81,2430.88,3398.14,57.7,7.58,69.01,54.06,714.07,,,,,,,,,4.02,152.94,18.39,34.61,,4.91,11.47,,,11.47,716.7,0,77.43,,,42.69,
5117,2007,0.03,32.92,67.05,,,10.06,,,,,,,,,,,,,,,,,,,5514442,32.64,69.53,2452.58,3425.94,62.53,7.01,80.91,56.42,1010.5,,,,,,,,,3.8,152.67,17.97,32.67,,7.69,12.4,0.9,8.91,11.25,870.2,0,82.22,,,47.81,12.3
5117,2008,0.03,33.73,66.24,,,10.08,0.16,33.07,66.77,,,,,,,,,3.08,,,,,,,5732600,34.06,71.53,2542.91,3553.9,64.31,8.35,83.51,57.74,755.4,16.77,,,,10.71,68.67,9.91,10.17,4.13,156.52,16.48,37.6,,4.84,11.43,1,9.9,11.05,825.14,0,83.73,,,49.59,16.27
5117,2009,0.03,34.92,65.04,114.36,73,10.18,0.16,33.55,66.29,,,,,,,,,3.03,11.2,3.89,,,,,5435220,32.45,66.73,2533.41,3563.88,59.83,7.97,80.18,52.79,819.93,17.32,8.72,,,10.08,66.05,11.76,11.43,5.04,158.06,16.35,34.93,,4.72,10.15,1.08,10.61,10.92,815.39,0.36,84.09,279.78,,51.59,14.39
5117,2010,0.03,29.96,70.01,114.25,77.07,10.35,0.18,32.75,67.07,,,,,,,10.52,,2.94,10.29,12.03,,,,,5229983,31.25,64.71,2580.23,3690.65,58.19,8.46,67.75,55.02,665.52,16.94,7.9,,3,7.27,63.19,10.43,17.69,5.27,160.15,14.51,43.06,,4.66,10.52,1.17,11.29,10.91,728.42,1.74,90.63,241.01,92.37,52.51,16.83
5117,2011,0.04,29.76,70.2,98.42,84.71,10.67,0.19,32.74,67.07,,,,,,,10.29,,2.86,10.46,12.54,,,,,5399909,32.37,66.2,2659.37,3825.59,59.43,11.32,68.23,56.49,556.29,17.04,7.23,,3,8.39,72.12,6.83,11.66,3.86,159.29,15.15,42.68,,3.38,10.4,1.23,11.49,10.9,717.36,5.33,89.13,245.23,95.07,55.6,13.95
5117,2012,0.04,31.07,68.89,224.93,133.22,11.01,0.17,32.87,66.96,54.96,13.07,14.79,54.86,13.7,13.51,10.69,,2.94,11.67,12.62,,,,,5568016,33.41,67.31,2748.14,3932.8,60.46,10.15,72.91,56.28,527.06,17.49,5.77,,3,8.91,71.3,7.55,12.24,4.54,160.51,12.88,44.9,,4.23,10.74,1.25,11.31,10.81,747.19,10.71,88.59,248.13,104.68,60.05,11.76
5117,2013,0.05,27.87,72.09,264.17,140.49,11.39,0.17,32.04,67.79,57.36,13.83,13.37,56.86,14.39,12.48,10.54,3.73,2.99,11.65,12.29,12.64,62.23,11.4,12.3,5307641,31.85,64.54,2755.86,3950.06,58.03,11.1,63.81,56.22,495.34,17.24,6.09,,3,9.27,70.43,8.47,11.69,3.61,161.07,10.19,54.77,,3.36,10.74,1.35,11.83,10.48,757.38,16.95,69.62,232.83,99.06,60.73,10.63
5117,2014,0.04,29.45,70.51,276.2,109.54,12.02,0.19,31.33,68.47,57.8,14.51,13.3,57.21,15.04,12.66,10.67,3.84,3.09,13.77,12.24,12.78,62.01,11.62,12.41,5683924,34.01,69.76,2869.62,4044.79,62.8,9.51,73.04,59.51,426.84,16.84,3.55,3373,3,7.16,71.48,10.81,10.68,2.81,162.47,12.58,49.29,,4.57,10.61,1.71,14.26,10.52,741.75,21.28,76.56,191.75,102.21,62.49,9.62
5117,2015,0.03,26.8,73.17,227.83,108.77,13.45,0.21,31.23,68.56,58.35,15.01,13.11,57.51,15.78,12.58,9.98,4.13,3.22,13.97,12.07,13.63,60.95,11.99,12.31,5537610,32.71,67.72,2955.06,4165.21,60.91,6.07,65.86,59.48,695.21,16.82,4.33,3422,4,7.44,74.74,9.53,8.2,3.46,160.39,12.6,47.79,,5.63,11.16,2.02,15.04,10.47,873.46,28.31,84.77,185.94,102.75,72.25,7.57
5117,2016,0.03,25.42,74.55,302.8,151.69,14.5,0.19,30.21,69.6,58.3,15.65,13.13,57.61,16.2,12.65,10.09,4.31,3.15,14.73,11.59,13.76,60.73,12.08,12.3,5498550,32.17,67.34,3014.37,4198.99,60.63,6.91,63.26,59.98,687.63,16.44,5.31,3454,4,9,71.66,10.47,8.87,3.48,159.42,11.16,45.56,38.38,4.9,11.41,3.16,21.8,10.55,867.08,39.81,78.4,233.99,105.92,73.73,5.66
5117,2017,0.04,26.96,73,259.94,136.16,15.08,0.21,29.87,69.92,58.11,16.27,13.03,57.48,16.85,12.58,11,4.3,2.83,14.28,11.46,13.84,60.75,12.16,12.1,5797093,33.85,71.05,3000.86,4248.37,64.02,9,71.09,61.96,538.79,16.48,3.82,3523,4,6.7,71.59,10.76,10.95,2.25,160.86,11.07,47.84,36.37,4.73,11.62,3.49,23.17,10.62,860.44,46.39,75.06,273.4,109.22,91.63,6.51
5117,2018,0.03,29.08,70.88,324.53,120.65,15.32,0.21,29.55,70.24,58.18,16.91,13.18,57.07,17.74,12.64,11.64,4.43,2.43,14.82,11.13,13.73,60.24,12.88,12,6234391,36.48,77.11,3198.68,4322.51,69.5,8.26,83.33,65.28,466.41,16.34,4.95,3605.68,4,6.34,71.06,12.26,10.39,-0.29,163.57,9.88,47.39,35.98,6.75,11.61,3.71,24.2,10.6,858.72,50.86,72.4,260.99,112.04,104.69,5.54
5117,2019,0.04,26.97,72.99,267.52,117.16,15.75,0.21,28.55,71.24,57.83,17.31,13.57,56.49,18.43,13.08,,4.31,2.36,15,10.55,13.58,60.13,13.45,11.67,6189183,36.27,77.03,3291.1,4437.26,69.43,10.54,79.11,66.64,579.18,15.91,5.67,3642.61,5,8.78,68.09,11.76,11.37,-1.69,164.39,11.59,44.93,36.41,7.07,11.61,3.97,25.23,10.71,935.58,56.32,114.93,207.01,,116.23,5.52
5117,2020,0.04,25.19,74.77,307.62,112.92,16.12,0.2,27.91,71.88,57.75,18.16,13.34,56.19,19.18,13.05,,4.66,2.34,15.76,3.36,13.46,60.2,13.29,11.85,6015035,35.19,76.62,3263.24,4272.55,69.4,9.77,78.05,67.12,428.18,15.37,,3663.03,5,7.93,69.31,11.42,11.25,-3.74,,10.57,45.02,38.67,5.44,,4.07,25.26,10.7,,58.2,,192.84,,127.28,6.52
5117,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
5119,1995,,,,,,12.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.34,,,,,,,,,,,23.28,25.64,,8.18,,,,11.07,421.71,0,67.92,,,,
5119,1996,,,,,,12.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.99,,,,,,,,,,,25.95,23.94,,7.32,,,,11.24,414.06,0,123.82,,,,
5119,1997,,,,,,12.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.47,,,,,,,,,-14.27,,26.09,25.82,,8.4,,,,11.42,403.81,0,136.79,,,,
5119,1998,,,,,,12.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.87,,,,,,,,,-16.05,,23.12,24.98,,7.26,,,,11.51,442.23,0,108.81,,,25.3,
5119,1999,,,,,,12.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.7,,,,,,,,,-13.15,,25.66,24.61,,5.83,,,,11.53,478.72,0,111.55,,,26.58,
5119,2000,0.03,31.6,68.37,,,12.49,,,,,,,,,,,,,,,,,,,4374639,19.69,47.22,2019.92,2957.87,42.58,16.12,57.64,38.02,218.04,,,,,,,,,-13.51,,26.68,24.91,,7.15,,,,11.55,448.43,0,142.54,,,27.45,
5119,2001,0.04,28.04,71.92,,,12.4,,,,,,,,,,,,,,,,,,,4315067,19.47,46.86,2049.25,2975.26,42.33,17.09,51.68,39.57,189.95,,,,,,,,,-12.84,,25.34,25.01,,8.87,,,,11.55,423.8,0,121.29,,,27.14,
5119,2002,0.03,31.35,68.62,,,12.39,,,,,,,,,,,,,,,,,,,4695424,21.25,51.04,2059.43,3022.45,46.14,16.6,66.68,40.48,169.98,,,,,,,,,-12.16,,24.8,22.2,,10.54,,,,11.6,414,0,101.63,,,27.08,
5119,2003,0.02,28.89,71.08,,,12.55,,,,,,,,,,,,,,,,,,,4558313,20.72,50.05,2060.51,3051.97,45.18,12.23,63.14,40.53,298.5,,,,,,,,,-12.18,,24.12,21.93,,9.16,,,,11.69,431.61,0,131.85,,,26.95,
5119,2004,0.02,31.79,68.18,,,12.63,,,,,,,,,,,,,,,,,,,4745286,21.64,51.96,2078.23,3148.35,47.07,13.19,73.66,40.32,188.54,,,,,,,,,-11.7,,24.42,22.29,,9.4,13.03,,,11.64,396.37,0,106.23,,,27.12,
5119,2005,0.02,30.72,69.26,,,12.7,,,,,,,,,,,,,,,,,,,4693564,21.44,51.97,2089.71,3165.15,47,12.82,69.39,41.15,242.56,,,,,,,,,-12.87,,23.52,23.85,,7.32,14.07,,,11.72,413.64,0,113.02,,,27.63,
5119,2006,0.02,34.97,65.01,,,12.85,,,,,,,,,,,,,,,,,,,4943122,22.66,56.02,2089.18,3256.1,50.66,14.3,84.19,41.75,369.41,,,,,,,,,-15.84,98.27,24.18,23.52,,9.4,14.87,,,11.54,481.18,0,133.92,,,29.1,
5119,2007,0.02,28.89,71.09,,,12.97,,,,,,,,,,,,,,,,,,,4716285,21.72,52.94,2123.74,3317.96,47.61,12.03,64.3,43.1,423.75,,,,,,,,,-16.58,99.81,26.06,25.31,,6.53,15.18,0.76,5.86,11.28,535.36,0,123.55,,,32.66,17.03
5119,2008,0.02,30.04,69.94,,,13,0.05,25.27,74.68,,,,,,,,,2.69,,,,,,,4976990,23.08,55.02,2190.94,3443.6,49.47,13.94,69.86,43.99,467.84,10,,,,7.93,72.46,10.01,8.25,-17.03,102.15,24.06,27.1,,7.4,14.35,0.76,5.87,11.05,594.78,0,128.96,,,33.98,20.59
5119,2009,0.02,29.69,70.29,66.78,154.64,12.99,0.05,25.32,74.63,,,,,,,,,2.55,8.97,6.28,,,,,5005206,23.39,55.47,2228.22,3491.17,49.74,13.89,71.16,44.16,298.28,10.07,7.94,,,6.7,69.84,11.73,10.26,-17.16,100.55,24.81,28.55,,7.39,12.19,0.85,6.51,10.89,495.82,0,163.47,286.28,,35.81,17.36
5119,2010,0.02,27.91,72.06,88.76,179.35,13.07,0.05,27.2,72.75,,,,,,,16.9,,2.66,9.28,6.09,,,,,4906807,23.04,54.23,2240.08,3426.86,48.76,14.42,64.65,44.55,349.2,11.3,8.96,,3,6.16,68.95,14.53,9.07,-12.56,98.57,20.91,31.09,,6.34,12.9,0.91,6.93,10.72,498.42,0,134.68,315.21,73.53,36.61,19.08
5119,2011,0.03,33.61,66.37,114.05,211.88,11.07,0.06,29.76,70.17,,,,,,,17.05,,2.65,7.77,8.05,,,,,5361539,25.5,58.47,2351.7,3729.69,52.49,17.1,81.18,44.55,403.7,12.8,11.43,,3,5.6,72.46,13.01,7.6,-11.44,102.26,19.21,34,,7.8,12.79,0.9,8.12,10.71,550.02,0,118.39,350.74,81.67,39.14,17.15
5119,2012,0.02,29.2,70.78,110.84,231.74,11.33,0.06,29.34,70.6,57.23,8.74,13.79,60.04,7.64,14.46,16.81,,2.65,7.85,8.47,,,,,5254295,25.02,56.78,2435.15,3851.02,51,15.57,69.07,46.06,538.34,12.78,15.13,,3,5.71,75.27,10.74,8.18,-11,104.19,18.43,36.69,,5.23,13.41,0.95,8.41,10.55,610.56,0,123.89,370.45,76.98,41.48,20.48
5119,2013,0.02,30.9,69.07,102.11,188.09,11.46,0.05,28.46,71.49,59.21,9.3,12.57,61.93,8.1,13.29,15.96,2.86,2.61,7.42,8.72,10.75,61.92,14.35,11.12,5663238,27.08,60.87,2455.31,3897.93,54.73,20.75,79.85,48,337.19,12.73,9.27,,3,6.36,78.63,7.75,7.16,-11.02,103.49,17.24,44.56,,4.66,13.53,1.02,8.93,10.16,558.78,0,95.2,337.59,78.34,42.13,15.17
5119,2014,0.02,29.66,70.32,117.85,204.02,11.97,0.06,28.81,71.13,60.49,9.68,12.72,62.97,8.41,13.27,15.42,2.96,2.57,7.6,8.61,10.67,62.58,14.27,11.01,5720069,27.33,61.94,2528.37,3930.51,55.76,16.16,79.84,49.5,369.06,13.06,6.74,3145,3,6.72,75.59,9.41,8.29,-11.05,104.4,17.87,40.48,,4.73,13.98,1.2,10.04,9.98,587.54,0,94.1,340.7,80.11,43.43,11.53
5119,2015,0.02,30.58,69.4,191.6,222.58,13.08,0.05,28.39,71.56,60.77,9.87,14.28,63.45,8.59,14.41,15.36,2.88,2.6,7.41,8.49,10.5,62.51,15.83,10.91,5834166,27.66,62.86,2569.57,4060.03,56.54,13.87,85.98,49.16,383.92,13,6.96,3158,3,5.34,77.25,9.46,7.87,-10.83,103.59,17.38,39.49,,5.94,14.7,1.42,10.89,9.71,617.12,0,96.11,356.23,78.53,54.78,9
5119,2016,0.02,27.8,72.18,152.98,170.15,13.97,0.03,27.3,72.67,60.84,10.17,14.54,63.71,8.87,14.53,15.33,2.83,2.58,7.29,8.28,10.38,61.5,16.92,10.95,5682837,26.88,61.28,2620.65,4030.79,55.17,16.31,76.51,49.84,410.97,12.6,6.78,3197,3,6.39,76.62,9.35,7.64,-11.35,105.26,18.16,41.29,34.95,5.25,15.09,2.61,18.71,9.72,638.2,0,105.33,291.89,79.25,56.34,10.02
5119,2017,0.02,25.34,74.63,160.22,133.71,14.57,,,74.35,60.84,10.46,14.93,63.83,9.26,14.64,15.57,2.91,2.57,7.19,7.01,10.45,60.96,17.56,10.8,5403980,25.56,58.9,2641.41,4049.4,53.07,23.87,71.72,48.78,383.92,,7.58,3272,3,5.14,76.03,12.64,6.19,-13.17,111.15,15.66,41.94,36.62,5.5,15.17,2.78,19.07,9.63,667.19,0,93.2,245.61,87.05,70.14,10.14
5119,2018,0.02,24.34,75.64,265.54,109.55,14.96,0.03,25.49,74.48,60.87,10.7,15.51,63.71,9.57,14.84,15.86,3.13,2.69,7.36,6.86,10.44,60.48,18.11,10.8,5832473,27.66,62.88,2693.48,4079.13,56.67,21.2,75.27,52.51,529.79,12.23,7.12,3327.63,3,4.52,74.88,13.99,6.62,-13.2,113.36,15.43,42.65,34.39,7.21,15.19,2.86,19.08,9.63,741.41,0,100.62,248.19,86.9,91.12,7.85
